Date,Energy,Cloud Coverage,Visibility,Temperature,Dew Point,Relative Humidity,Wind Speed
2016-06-15 12:00:00,4199.0,0.69,10.0,31.66,25.89,74.23,8.33
2016-10-02 16:00:00,883.25,0.99,10.0,20.95,13.16,60.12,6.28
2016-04-24 10:00:00,4067.0,0.0,10.0,21.46,10.65,47.64,13.8
2017-03-21 17:00:00,341.5,1.0,10.0,8.2,4.4,76.29,10.44
2017-07-31 15:00:00,3066.5,0.29,10.0,28.62,16.72,21.26,3.72
2016-11-29 08:00:00,801.75,0.0,10.0,8.16,7.7,93.48,13.44
2016-08-06 15:00:00,3072.0,0.58,10.0,26.97,17.05,53.12,6.53
2017-07-07 17:00:00,1214.25,0.65,10.0,29.18,21.67,63.56,12.52
2017-07-30 14:00:00,3421.5,0.42,10.0,27.88,13.12,39.2,5.76
2017-10-04 14:00:00,1335.0,0.98,9.82,24.17,21.3,82.18,7.3
2017-06-13 11:00:00,3139.0,0.54,9.04,32.56,22.25,52.0,9.92
2017-06-20 10:00:00,1404.25,0.0,10.0,27.39,12.54,40.04,10.76
2016-08-01 10:00:00,2799.75,0.0,10.0,26.14,21.7,79.0,7.0
2016-03-25 08:00:00,678.5,0.84,10.0,0.67,-2.84,73.92,7.8
2017-09-04 14:00:00,3240.5,0.62,10.0,31.47,20.34,50.88,16.2
2016-06-05 08:00:00,1959.25,0.99,10.0,19.48,16.48,82.92,14.64
2016-05-04 07:00:00,746.5,0.26,10.0,11.87,9.22,81.52,13.15
2017-04-24 17:00:00,1799.0,0.0,10.0,23.55,-1.36,17.92,12.76
2016-06-16 11:00:00,4412.25,0.62,10.0,27.45,19.75,62.04,10.8
2017-09-21 16:00:00,1558.5,0.0,10.0,32.94,21.64,50.4,4.84
2016-05-13 15:00:00,3693.75,0.0,10.0,20.87,9.22,46.36,10.6
2016-09-21 11:00:00,4067.0,0.0,10.0,29.93,16.12,41.6,6.28
2016-04-16 13:00:00,4062.5,0.45,10.0,25.76,5.41,25.8,9.04
2017-03-21 16:00:00,471.75,1.0,10.0,8.3,4.57,78.09,9.04
2017-02-10 12:00:00,3074.5,0.0,10.0,3.28,-1.65,69.88,15.68
2017-05-22 17:00:00,1413.25,0.99,10.0,20.66,6.89,38.16,11.6
2016-07-28 10:00:00,1988.5,0.0,10.0,25.07,20.0,76.0,3.0
2016-10-26 16:00:00,43.65,1.0,8.12,15.2,14.67,92.36,7.68
2017-03-10 09:00:00,4085.0,0.0,10.0,0.75,-10.11,43.92,17.48
2017-02-12 13:00:00,4519.25,0.01,10.0,9.76,-0.67,49.28,28.0
2016-09-04 15:00:00,2228.5,0.0,10.0,27.13,16.06,51.12,8.28
2017-07-11 14:00:00,2010.75,0.54,10.0,25.59,23.76,87.12,8.04
2016-02-22 13:00:00,4249.5,0.81,10.0,6.85,-0.08,60.67,5.7
2016-08-11 11:00:00,3573.75,0.3,10.0,31.0,25.25,68.92,8.36
2016-07-26 09:00:00,2594.5,0.83,10.0,26.49,19.36,61.32,5.76
2017-03-17 16:00:00,568.0,0.9,7.11,12.54,9.58,83.51,10.96
2017-09-14 12:00:00,3567.75,0.66,10.0,24.7,16.77,61.23,1.65
2016-10-11 17:00:00,531.5,0.0,10.0,21.09,8.43,42.24,5.8
2017-05-30 10:00:00,4393.5,0.0,10.0,22.74,7.28,36.2,15.12
2017-10-01 13:00:00,4494.5,0.0,10.0,23.14,4.43,29.2,10.64
2016-07-10 13:00:00,4494.25,0.0,10.0,24.95,10.05,37.36,2.35
2016-11-24 07:00:00,24.2,1.0,9.88,4.41,3.0,87.92,8.28
2016-04-01 12:00:00,2453.0,0.84,10.0,9.96,4.72,69.69,20.04
2016-05-08 08:00:00,391.0,1.0,6.8,11.05,8.61,88.09,2.16
2016-08-14 13:00:00,1453.25,0.53,10.0,24.15,22.36,83.04,7.36
2016-11-20 11:00:00,4343.0,0.0,10.0,0.3,-5.28,65.72,10.12
2016-05-31 06:00:00,253.5,0.0,10.0,20.35,16.32,70.67,3.72
2016-06-12 10:00:00,3620.5,0.0,10.0,29.05,17.56,49.8,9.52
2016-11-09 08:00:00,2288.5,0.0,10.0,6.62,4.74,82.88,8.44
2017-08-15 08:00:00,1830.25,0.0,10.0,25.08,21.5,76.88,5.96
2016-07-19 12:00:00,2629.75,0.69,10.0,29.87,22.98,61.22,2.67
2017-06-09 13:00:00,3552.25,0.65,10.0,30.24,12.79,33.16,16.48
2017-10-16 10:00:00,3756.5,0.0,10.0,14.86,5.11,52.44,6.32
2016-04-18 16:00:00,2416.5,0.14,7.76,26.76,4.62,22.28,9.28
2016-10-29 16:00:00,785.25,0.0,10.0,24.07,16.37,59.2,11.12
2017-07-25 07:00:00,898.25,0.0,10.0,20.16,16.8,77.8,9.0
2017-03-23 11:00:00,1326.0,1.0,10.0,6.6,-2.72,51.92,14.28
2017-02-21 13:00:00,1043.75,0.92,10.0,15.79,14.13,86.64,3.84
2017-09-06 11:00:00,3569.5,0.74,10.0,17.23,8.19,53.84,8.92
2017-05-02 15:00:00,1824.75,1.0,10.0,13.05,5.99,62.52,17.96
2016-03-10 14:00:00,493.0,0.08,10.0,10.13,7.69,24.6,8.57
2017-05-29 08:00:00,2463.5,0.0,10.0,23.4,10.9,43.28,8.0
2017-09-20 09:00:00,2752.75,0.0,10.0,27.89,22.8,75.4,10.0
2016-03-04 06:00:00,133.71,0.0,10.0,-2.49,-4.74,84.04,6.36
2016-06-03 15:00:00,2540.5,0.0,10.0,27.81,10.2,31.0,1.2
2017-01-12 12:00:00,740.75,1.0,9.8,0.0,-0.31,95.72,10.56
2017-08-07 17:00:00,1481.0,0.0,10.0,23.19,16.16,60.4,7.4
2016-04-25 07:00:00,532.75,0.0,10.0,20.1,12.48,59.72,13.72
2016-12-17 16:00:00,4.65,1.0,6.7,-4.19,-5.12,91.23,12.4
2016-02-29 11:00:00,3696.25,0.0,10.0,9.43,2.31,57.8,16.56
2016-11-23 15:00:00,72.3,1.0,1.49,7.94,7.77,98.77,8.73
2016-10-14 08:00:00,1115.0,0.0,10.0,10.96,7.16,73.6,6.04
2016-11-01 09:00:00,1304.0,0.0,10.0,21.28,14.3,62.12,15.0
2016-02-11 09:00:00,3659.25,0.0,10.0,-8.95,-14.83,61.56,8.36
2016-08-26 06:00:00,84.92,0.14,8.0,21.19,20.68,94.28,5.36
2016-09-30 08:00:00,120.93,1.0,6.19,16.21,15.66,92.77,9.73
2017-09-25 10:00:00,3476.25,0.0,10.0,30.38,18.0,47.56,2.76
2017-01-21 11:00:00,4035.5,0.0,10.0,14.71,11.53,77.12,14.28
2017-08-28 16:00:00,623.5,0.99,3.04,21.72,18.07,84.33,7.97
2016-06-17 16:00:00,2820.5,0.0,10.0,27.57,8.65,25.89,10.64
2017-01-21 10:00:00,3237.25,0.0,10.0,12.59,11.26,89.84,13.76
2016-06-15 09:00:00,2901.0,0.14,10.0,28.32,24.48,79.56,9.08
2017-05-22 13:00:00,4710.75,0.0,10.0,22.19,9.23,41.32,12.52
2017-04-21 14:00:00,1996.0,0.0,10.0,14.26,4.1,49.32,14.04
2016-09-16 06:00:00,12.69,0.0,9.88,19.36,18.44,93.0,4.08
2017-01-15 16:00:00,44.52,1.0,4.96,0.84,-0.27,89.12,5.81
2016-09-07 14:00:00,2652.5,0.44,10.0,32.49,23.0,54.84,14.12
2017-03-04 06:00:00,85.58,0.28,10.0,-0.44,-5.64,65.92,10.8
2017-04-20 14:00:00,1686.0,0.91,10.0,24.07,15.41,58.04,21.35
2017-01-14 13:00:00,532.75,1.0,3.08,-0.22,-0.55,95.72,8.0
2016-02-05 09:00:00,768.25,0.75,10.0,-1.9,-4.38,76.42,11.31
2016-08-01 14:00:00,2259.5,1.0,10.0,27.61,21.7,72.0,7.0
2016-07-17 10:00:00,1331.25,0.94,5.08,21.82,19.49,86.71,12.58
2016-06-27 09:00:00,2871.0,0.0,10.0,29.04,21.02,61.08,6.68
2016-09-30 10:00:00,513.0,1.0,9.96,17.14,15.96,90.96,12.28
2016-05-17 06:00:00,106.6,1.0,10.0,10.81,8.78,85.04,4.04
2016-05-17 15:00:00,696.0,1.0,10.0,13.48,9.91,75.2,6.52
2017-02-11 06:00:00,2.24,0.0,10.0,3.72,3.65,87.92,2.88
2016-02-01 16:00:00,453.93,0.0,10.0,8.49,-0.21,54.2,3.2
2017-07-27 10:00:00,1280.0,1.0,10.0,25.68,24.05,88.32,7.46
2016-09-27 16:00:00,2321.5,0.0,10.0,23.68,1.56,23.04,14.96
2016-11-18 11:00:00,1066.5,1.0,10.0,19.86,14.48,67.92,20.0
2017-09-19 13:00:00,2523.75,0.18,10.0,25.1,19.58,70.54,2.15
2017-04-12 14:00:00,4474.0,0.0,10.0,18.88,3.79,35.6,3.76
2016-11-12 17:00:00,0.0,0.0,10.0,7.47,0.01,59.2,0.0
2016-08-25 12:00:00,4002.0,0.44,10.0,27.9,22.86,73.72,7.04
2017-07-05 10:00:00,967.5,0.0,9.96,27.7,22.47,74.76,4.68
2017-07-07 16:00:00,1683.0,0.56,9.49,29.81,22.07,59.76,16.11
2017-08-31 12:00:00,3127.75,0.64,10.0,24.35,18.54,68.16,9.92
2016-02-07 13:00:00,2876.25,0.28,10.0,9.12,2.36,61.36,18.0
2016-03-19 07:00:00,114.38,0.99,10.0,2.68,1.12,88.72,8.68
2017-07-24 08:00:00,1368.75,1.0,10.0,22.32,19.48,82.64,8.68
2016-07-05 11:00:00,2719.75,0.71,10.0,24.49,15.1,44.73,6.84
2017-08-18 10:00:00,3286.5,0.53,9.92,25.72,17.65,57.52,9.52
2017-08-29 16:00:00,2324.5,0.3,10.0,26.11,17.25,57.08,4.08
2017-03-04 07:00:00,1099.75,0.0,10.0,0.0,-5.26,65.92,11.16
2016-05-02 14:00:00,831.75,1.0,10.0,13.58,8.94,72.32,8.72
2016-10-11 16:00:00,1906.5,0.0,10.0,24.41,7.26,31.68,10.44
2016-11-07 17:00:00,0.0,0.0,10.0,14.63,10.02,71.36,2.84
2016-09-08 16:00:00,1319.0,0.01,9.96,25.42,22.94,82.84,6.36
2017-05-31 15:00:00,4090.25,0.0,10.0,24.67,4.68,19.91,12.84
2017-06-20 13:00:00,1227.5,0.29,10.0,30.1,12.08,32.64,11.4
2017-07-27 07:00:00,250.75,1.0,10.0,23.74,23.62,96.77,6.08
2016-10-14 07:00:00,166.55,0.28,10.0,7.88,5.62,84.08,3.8
2017-03-22 09:00:00,3377.75,0.0,10.0,0.38,-8.08,54.36,15.64
2016-07-14 17:00:00,1649.75,0.21,10.0,25.98,12.37,42.65,9.83
2017-02-28 13:00:00,521.25,1.0,2.19,14.77,14.24,98.12,17.63
2016-11-24 10:00:00,309.75,1.0,7.0,4.3,2.79,87.76,6.08
2016-10-19 09:00:00,2013.75,0.39,10.0,19.28,12.51,65.08,4.8
2016-12-16 17:00:00,0.0,1.0,8.08,-3.96,-9.14,65.88,14.8
2017-05-16 11:00:00,4465.0,0.0,10.0,28.18,15.51,43.12,19.28
2017-03-08 12:00:00,4717.25,0.0,10.0,13.18,-0.99,37.4,23.36
2017-05-18 09:00:00,3339.0,0.44,10.0,27.09,18.5,57.04,22.68
2016-08-31 15:00:00,2143.0,0.31,10.0,27.09,20.75,21.66,15.28
2016-04-14 09:00:00,2379.25,0.0,10.0,12.97,1.5,43.8,10.0
2017-02-26 08:00:00,1199.5,0.53,10.0,-1.49,-6.95,64.52,15.68
2016-12-28 11:00:00,3715.5,0.0,10.0,4.5,0.04,73.53,17.12
2016-03-11 17:00:00,177.85,0.0,10.0,12.97,7.42,65.4,7.08
2016-06-13 08:00:00,2032.5,0.0,10.0,24.02,10.78,41.52,8.36
2017-06-26 13:00:00,497.0,0.55,10.0,20.33,9.75,47.76,14.8
2017-07-27 15:00:00,721.75,0.59,10.0,27.94,23.18,69.42,7.75
2016-09-05 09:00:00,2050.5,0.71,10.0,26.87,21.72,72.32,9.84
2016-02-04 14:00:00,3491.75,0.0,10.0,-0.49,-6.05,64.84,8.08
2016-11-17 12:00:00,2600.5,0.0,10.0,21.67,11.98,52.84,17.36
2017-02-10 14:00:00,2752.75,0.0,10.0,7.72,1.89,72.28,12.72
2017-08-20 15:00:00,1584.75,0.15,10.0,31.25,21.46,55.24,6.84
2017-08-25 13:00:00,3614.75,0.0,9.04,23.62,11.71,46.04,6.2
2016-10-16 16:00:00,686.75,0.65,10.0,21.92,19.51,81.76,6.48
2016-11-10 06:00:00,43.04,0.0,10.0,1.84,1.67,82.6,8.28
2016-11-21 07:00:00,555.25,0.0,10.0,-4.96,-6.25,82.28,0.12
2016-07-10 16:00:00,2863.0,0.0,10.0,27.61,18.1,55.22,6.0
2017-05-09 09:00:00,2819.75,0.0,10.0,18.63,12.76,70.24,8.6
2016-08-19 07:00:00,256.5,1.0,1.23,22.57,22.59,98.85,8.69
2016-02-08 10:00:00,727.0,1.0,10.0,-3.25,-5.12,79.12,18.88
2017-09-20 13:00:00,3606.5,0.15,10.0,33.18,21.37,50.92,10.56
2016-09-21 10:00:00,3184.0,0.0,10.0,28.66,17.37,48.32,2.68
2016-03-22 11:00:00,3984.75,0.0,10.0,16.28,3.66,42.68,20.52
2016-11-01 06:00:00,0.0,0.0,9.96,15.97,14.77,89.88,6.84
2016-03-08 06:00:00,92.2,0.48,10.0,11.63,8.54,78.72,9.0
2016-02-19 06:00:00,11.21,0.0,10.0,7.02,3.31,78.68,17.24
2017-09-25 14:00:00,3042.75,0.55,10.0,32.46,15.67,35.48,6.4
2016-04-02 15:00:00,4139.75,0.73,10.0,6.45,-5.91,40.44,35.72
2016-03-29 07:00:00,552.5,0.0,7.28,5.21,2.82,85.48,3.08
2016-06-05 06:00:00,292.0,0.14,10.0,18.41,16.62,87.0,9.56
2016-12-09 08:00:00,495.25,0.04,9.96,-4.62,-8.29,21.5,11.28
2016-07-05 17:00:00,1848.0,0.19,10.0,28.16,21.1,63.0,9.0
2016-08-03 13:00:00,3474.0,0.19,10.0,29.6,22.2,65.0,8.0
2017-01-13 09:00:00,1158.0,0.0,10.0,-4.06,-7.66,74.64,11.32
2016-08-07 11:00:00,4293.25,0.0,10.0,26.44,16.01,51.11,6.33
2016-10-23 09:00:00,2669.0,0.0,10.0,16.06,10.17,65.96,14.0
2017-07-22 08:00:00,335.0,0.92,7.84,21.43,21.47,98.76,7.36
2016-11-20 17:00:00,0.0,0.0,10.0,-0.41,-5.36,64.96,3.76
2016-09-30 07:00:00,42.15,1.0,7.12,15.78,15.44,94.16,10.76
2016-07-20 08:00:00,1065.25,0.06,10.0,25.59,23.02,82.17,6.06
2016-12-30 06:00:00,0.0,0.0,10.0,-2.63,-5.66,75.6,12.44
2017-10-28 07:00:00,59.93,1.0,5.68,2.45,1.14,91.16,11.39
2016-07-01 14:00:00,3545.0,0.44,10.0,24.91,12.6,45.08,10.6
2017-01-24 07:00:00,26.75,1.0,6.48,3.49,2.96,93.68,1.16
2017-01-17 17:00:00,0.0,1.0,9.8,3.82,3.18,93.96,15.36
2016-06-11 09:00:00,2579.0,0.0,10.0,30.2,20.86,56.36,15.56
2016-09-22 08:00:00,1723.75,0.0,10.0,23.59,18.01,69.84,6.32
2016-08-26 09:00:00,2767.5,0.38,10.0,25.86,22.15,79.96,7.04
2017-03-21 12:00:00,3190.75,1.0,10.0,12.3,2.09,50.53,13.36
2017-06-10 11:00:00,4626.25,0.0,10.0,28.81,12.28,34.44,17.16
2017-04-23 15:00:00,4087.0,0.0,10.0,21.96,-2.72,18.4,14.0
2017-05-08 10:00:00,2240.25,0.62,10.0,12.9,1.02,43.88,8.84
2017-08-24 15:00:00,2956.75,0.45,9.04,24.81,13.06,46.24,8.32
2017-02-09 11:00:00,297.75,0.0,10.0,-8.54,-13.2,65.96,15.92
2016-11-13 14:00:00,2275.5,0.0,10.0,13.4,0.6,39.84,11.72
2017-03-01 06:00:00,7.16,0.24,10.0,10.92,10.81,94.8,9.04
2016-04-13 09:00:00,3521.5,0.0,10.0,10.43,1.04,50.48,12.44
2017-01-27 15:00:00,132.75,1.0,10.0,-2.91,-5.75,77.64,17.48
2016-02-09 17:00:00,10.14,1.0,6.98,-7.71,-11.29,72.96,15.92
2017-07-20 15:00:00,3410.25,0.0,10.0,32.42,26.48,69.52,11.08
2017-01-23 13:00:00,376.75,1.0,10.0,4.67,2.92,86.68,11.16
2017-04-14 11:00:00,3707.5,0.52,10.0,25.14,13.89,48.84,9.92
2017-08-12 08:00:00,1997.0,0.0,10.0,20.91,16.34,73.56,7.64
2017-03-17 13:00:00,728.5,1.0,4.36,8.91,7.88,93.8,8.2
2017-09-28 11:00:00,4285.75,0.43,10.0,20.23,10.82,54.04,3.44
2017-04-14 06:00:00,94.8,0.0,8.88,12.0,9.73,84.08,6.72
2017-08-08 09:00:00,3167.75,0.0,10.0,22.99,12.65,51.68,6.08
2016-05-01 13:00:00,2100.0,1.0,7.23,16.59,13.81,86.54,3.81
2017-09-12 13:00:00,4122.0,0.0,10.0,25.49,10.37,38.16,15.92
2016-10-11 14:00:00,2703.75,0.0,10.0,25.54,7.74,30.56,13.32
2017-04-10 10:00:00,1102.0,0.16,10.0,19.69,12.92,59.7,20.59
2017-07-26 09:00:00,2913.0,0.0,10.0,26.37,21.21,74.24,6.0
2017-02-04 10:00:00,2831.25,0.0,10.0,-1.03,-9.72,51.32,18.96
2017-04-27 09:00:00,741.75,1.0,9.08,8.18,6.26,86.35,16.61
2016-11-11 08:00:00,1073.25,0.0,10.0,9.05,5.02,75.8,10.68
2016-11-28 14:00:00,53.85,1.0,3.6,10.22,9.98,95.66,19.84
2016-05-13 12:00:00,4493.0,0.0,10.0,18.85,8.6,49.96,8.84
2017-05-02 11:00:00,3610.5,0.91,10.0,13.45,6.74,66.4,23.44
2016-11-28 08:00:00,66.35,1.0,6.33,7.16,6.59,93.23,22.15
2016-05-01 07:00:00,497.25,1.0,1.42,11.9,11.93,98.67,8.67
2017-01-28 12:00:00,2867.75,1.0,10.0,0.47,-2.29,81.6,17.04
2017-06-03 13:00:00,4138.75,0.44,10.0,31.1,11.45,28.0,3.84
2017-03-18 15:00:00,886.25,1.0,10.0,5.27,0.52,70.66,15.04
2016-06-02 12:00:00,3472.5,0.0,10.0,26.85,10.1,33.04,8.4
2017-02-05 10:00:00,4090.75,0.0,10.0,4.14,-2.67,59.88,13.08
2017-08-05 17:00:00,1293.0,0.0,10.0,23.86,14.93,54.24,5.04
2016-07-24 06:00:00,149.33,0.0,2.0,24.75,23.3,94.0,6.0
2016-02-25 16:00:00,522.25,0.89,10.0,2.85,-1.99,69.24,12.4
2016-02-21 15:00:00,1271.75,0.99,10.0,7.78,2.77,71.84,12.48
2017-05-19 16:00:00,1411.5,1.0,9.89,12.64,11.11,89.47,14.34
2017-01-24 08:00:00,148.53,1.0,5.2,3.72,3.01,95.21,0.12
2017-02-24 17:00:00,128.99,0.75,10.0,9.31,5.37,75.41,22.6
2016-04-21 17:00:00,373.0,0.65,9.77,16.11,10.9,74.0,8.69
2017-06-21 14:00:00,564.25,0.0,10.0,28.46,18.71,53.8,2.04
2017-09-02 14:00:00,4492.25,0.0,10.0,22.93,9.91,42.44,6.28
2016-09-08 07:00:00,42.8,1.0,6.03,23.61,23.13,95.66,8.72
2017-09-06 17:00:00,1446.0,0.73,10.0,16.78,8.3,53.28,8.92
2016-10-08 13:00:00,4534.75,0.0,10.0,18.76,4.89,37.92,5.8
2017-04-04 06:00:00,7.03,1.0,3.1,10.75,10.36,97.27,8.88
2016-06-10 08:00:00,2209.0,0.0,10.0,28.15,21.29,66.2,10.16
2017-10-24 15:00:00,392.75,1.0,9.0,6.5,5.37,92.58,14.23
2017-09-15 11:00:00,4223.25,0.0,10.0,29.02,18.92,54.2,8.36
2016-11-28 10:00:00,133.75,1.0,5.07,8.08,7.33,93.94,20.1
2016-08-19 15:00:00,3303.25,0.55,9.11,28.08,22.96,70.59,7.52
2016-03-03 12:00:00,397.25,1.0,1.44,2.56,0.89,95.88,6.76
2016-07-19 13:00:00,3458.5,0.69,10.0,30.11,23.87,64.78,0.55
2017-08-14 09:00:00,2802.75,0.0,10.0,25.52,17.23,58.16,3.4
2016-08-02 13:00:00,2601.25,0.91,10.0,28.69,21.99,61.88,1.08
2016-10-12 11:00:00,1997.0,0.89,10.0,22.1,16.97,69.01,15.07
2017-05-02 13:00:00,3622.25,0.99,10.0,12.94,5.78,63.12,19.68
2017-07-06 06:00:00,54.9,0.0,9.92,22.35,20.95,87.12,3.52
2016-05-31 13:00:00,3227.75,0.86,10.0,28.54,14.46,37.88,10.73
2017-01-20 08:00:00,200.75,1.0,0.68,6.34,6.4,99.47,5.67
2016-03-04 09:00:00,3949.75,0.0,10.0,-0.07,-4.77,70.08,4.36
2017-05-12 15:00:00,896.25,0.65,10.0,21.36,8.59,42.16,8.6
2017-07-29 11:00:00,4178.0,0.64,10.0,22.79,13.95,55.16,12.56
2016-10-14 09:00:00,2130.75,0.0,10.0,13.64,7.9,65.6,8.32
2016-04-15 09:00:00,2305.0,0.0,10.0,17.08,3.87,41.52,7.76
2017-05-12 09:00:00,0.0,0.0,10.0,17.66,10.62,62.8,9.04
2017-05-25 10:00:00,1585.5,1.0,9.92,15.59,13.28,82.73,11.42
2016-06-03 09:00:00,2601.25,0.0,10.0,24.41,11.3,42.64,1.6
2016-10-31 15:00:00,1607.5,0.0,10.0,19.5,14.4,38.53,10.64
2016-04-22 09:00:00,3519.0,0.8,10.0,17.57,11.42,66.08,11.4
2016-06-10 14:00:00,3874.25,0.42,10.0,33.29,18.93,40.83,12.12
2016-05-02 10:00:00,1036.0,1.0,9.85,10.68,8.27,83.0,8.62
2017-09-20 06:00:00,11.88,0.0,2.08,18.78,18.4,98.92,3.76
2017-08-29 07:00:00,565.0,0.44,10.0,17.75,17.07,90.0,2.76
2017-06-28 07:00:00,314.75,0.0,10.0,19.09,12.33,64.44,9.48
2016-05-28 15:00:00,3203.25,0.0,10.0,27.05,20.21,63.44,18.12
2017-01-16 08:00:00,186.75,1.0,0.25,1.89,1.77,97.08,2.61
2017-10-15 16:00:00,471.0,1.0,10.0,13.2,6.47,63.72,15.0
2017-10-24 11:00:00,500.75,1.0,7.54,6.81,5.19,90.89,18.65
2016-02-11 06:00:00,4.2,0.0,10.0,-12.06,-14.34,78.88,5.36
2017-08-04 12:00:00,2462.25,1.0,10.0,17.92,11.74,67.62,15.69
2016-07-31 17:00:00,1215.0,0.0,10.0,26.78,20.6,67.0,8.0
2017-03-18 08:00:00,337.25,1.0,10.0,3.05,-0.02,77.68,14.24
2017-05-19 09:00:00,1039.0,0.76,10.0,12.4,11.07,92.67,15.48
2017-10-01 15:00:00,3404.75,0.0,10.0,24.06,3.36,25.52,10.16
2016-07-18 16:00:00,2104.25,0.02,10.0,25.45,4.5,26.08,5.67
2016-03-07 14:00:00,2533.25,0.99,10.0,16.94,11.82,76.92,15.04
2016-07-28 14:00:00,3026.0,0.69,10.0,28.01,22.98,70.22,6.0
2016-12-18 15:00:00,662.25,0.0,10.0,-12.45,-15.68,75.96,10.64
2017-07-12 15:00:00,1989.25,0.15,10.0,31.59,25.64,71.2,2.96
2017-04-29 07:00:00,55.25,1.0,5.48,9.39,8.64,92.71,14.92
2017-03-18 17:00:00,334.5,1.0,10.0,5.01,0.84,72.04,11.2
2016-11-02 10:00:00,1832.5,0.73,10.0,22.27,15.21,63.16,8.64
2017-05-12 10:00:00,52.0,0.0,10.0,18.76,10.58,57.72,10.88
2017-03-29 10:00:00,2263.25,0.03,10.0,12.6,4.51,55.18,19.42
2017-03-06 17:00:00,31.0,1.0,9.96,15.63,14.65,92.54,26.31
2017-03-28 09:00:00,2611.25,1.0,10.0,9.35,4.78,77.53,13.24
2017-03-18 09:00:00,557.5,1.0,10.0,3.64,0.16,74.8,17.92
2016-03-03 07:00:00,57.68,1.0,10.0,1.18,-1.07,86.77,6.8
2016-10-05 16:00:00,1940.25,0.44,10.0,26.64,16.03,49.4,8.08
2016-08-16 17:00:00,1758.75,0.0,10.0,27.21,22.63,72.52,2.76
2016-10-11 07:00:00,117.14,0.0,10.0,13.56,11.25,86.0,4.44
2017-01-07 09:00:00,509.0,0.28,10.0,-13.47,-16.59,72.16,6.4
2016-09-22 12:00:00,4416.0,0.0,10.0,31.86,15.63,35.88,6.96
2017-04-17 17:00:00,0.0,0.0,10.0,20.0,3.84,32.0,2.84
2017-07-19 15:00:00,3630.0,0.88,10.0,31.81,25.17,66.56,3.2
2017-10-16 09:00:00,2867.0,0.0,10.0,13.06,5.78,61.16,6.36
2017-08-01 11:00:00,2346.75,0.28,10.0,27.32,20.12,60.4,5.24
2016-10-04 11:00:00,4376.5,0.29,10.0,24.63,13.48,47.96,10.16
2016-11-02 09:00:00,1067.0,0.81,10.0,20.93,14.45,64.6,7.0
2017-10-06 09:00:00,318.25,0.99,5.28,20.08,19.61,97.34,4.07
2016-11-08 17:00:00,0.0,0.54,9.88,12.39,11.04,83.4,7.28
2016-02-25 11:00:00,3327.25,1.0,9.04,1.26,-0.27,83.68,17.52
2016-03-31 16:00:00,2446.75,0.29,10.0,16.31,10.65,21.78,22.24
2017-02-06 12:00:00,269.25,1.0,1.04,6.17,6.04,94.78,7.96
2016-08-10 11:00:00,4047.0,0.0,10.0,29.85,21.9,59.0,5.0
2016-05-30 11:00:00,3835.5,0.72,10.0,28.97,14.13,39.78,5.67
2017-07-17 13:00:00,4604.75,0.15,10.0,28.09,17.54,50.2,7.68
2016-09-25 12:00:00,3925.5,0.41,10.0,31.79,19.42,46.36,10.52
2017-04-19 11:00:00,0.0,0.01,10.0,26.66,16.74,21.22,14.4
2017-09-18 14:00:00,1756.25,0.83,10.0,28.59,19.66,58.76,2.88
2017-02-23 16:00:00,149.23,0.81,9.88,15.2,11.25,76.08,13.96
2016-02-27 07:00:00,902.0,0.0,5.64,-1.46,-2.56,89.96,7.16
2016-08-20 17:00:00,1338.75,0.73,10.0,24.68,20.32,72.92,12.24
2016-06-13 15:00:00,2907.25,0.44,10.0,32.05,18.8,43.45,0.0
2017-06-18 06:00:00,53.65,0.98,10.0,21.61,20.74,91.45,11.18
2017-08-27 09:00:00,2844.0,0.97,10.0,22.07,15.56,66.68,7.04
2016-06-22 17:00:00,944.25,0.3,10.0,28.62,24.92,79.88,10.88
2017-03-17 15:00:00,906.75,1.0,8.0,11.45,9.01,83.81,12.0
2017-03-02 16:00:00,975.75,0.41,10.0,2.53,-4.26,59.16,15.84
2016-06-11 11:00:00,3996.25,0.5,10.0,31.93,19.59,46.12,14.4
2016-03-09 08:00:00,964.75,0.88,10.0,16.68,13.59,80.08,14.0
2017-10-21 09:00:00,726.25,0.42,10.0,18.27,11.6,64.76,13.4
2016-05-13 17:00:00,1162.25,0.0,10.0,19.9,8.7,46.24,11.56
2016-11-13 08:00:00,2156.25,0.0,10.0,2.48,0.32,78.04,8.6
2016-03-04 14:00:00,3276.75,0.3,10.0,3.8,-2.65,64.48,2.04
2016-09-04 07:00:00,682.0,0.0,10.0,18.43,15.7,83.16,4.4
2017-08-21 15:00:00,3107.25,0.0,10.0,29.7,21.45,61.85,8.0
2016-05-03 14:00:00,2250.25,0.92,10.0,17.69,5.54,42.12,9.36
2016-12-19 13:00:00,2704.25,0.0,10.0,-8.69,-13.21,65.92,8.36
2017-03-25 13:00:00,554.0,1.0,9.04,19.25,13.85,76.53,13.08
2016-04-26 12:00:00,936.0,0.55,10.0,24.02,14.74,58.4,12.48
2017-08-24 11:00:00,4505.75,0.28,9.04,24.68,12.96,46.72,8.64
2016-12-08 07:00:00,74.87,0.04,10.0,-6.45,-9.61,21.93,20.4
2016-04-28 12:00:00,2695.75,0.54,10.0,18.89,14.02,76.85,8.96
2016-10-31 14:00:00,2883.5,0.0,10.0,19.19,13.92,70.68,10.6
